code_r;desig_r;dif;jour;month;mois;annee;num_man;code_p;design_p;poste;type_nav;nom_nav;sejour;num_gros;pavilion
506;CAP SIGLI;01:55:12;9;4;Avril;2013;946;1;ENTREE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
507;CAP BOUAK 2;01:55:12;9;4;Avril;2013;946;1;ENTREE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
507;CAP BOUAK 2;00:59:40;9;4;Avril;2013;947;1;ENTREE;POSTE 13;PORTE CONTENEURS;CONDOK II;1;20130461;ANTIGUA ET BARBUDA
505;CAP CARBON;00:40:00;9;4;Avril;2013;948;2;SORTIE;POSTE 18;RO/RO;HANSALAND;1;20130451;BAHAMAS
506;CAP SIGLI;00:40:00;9;4;Avril;2013;948;2;SORTIE;POSTE 18;RO/RO;HANSALAND;1;20130451;BAHAMAS
505;CAP CARBON;00:40:00;9;4;Avril;2013;949;2;SORTIE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
506;CAP SIGLI;00:40:00;9;4;Avril;2013;949;2;SORTIE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
507;CAP BOUAK 2;00:40:00;9;4;Avril;2013;949;2;SORTIE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
505;CAP CARBON;00:45:00;9;4;Avril;2013;950;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
506;CAP SIGLI;00:45:00;9;4;Avril;2013;950;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
507;CAP BOUAK 2;00:45:00;9;4;Avril;2013;950;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
505;CAP CARBON;00:35:00;10;4;Avril;2013;951;2;SORTIE;POSTE 09;RO/RO;CAP CAMARAT;3;20130429;PANAMA
506;CAP SIGLI;00:35:00;10;4;Avril;2013;951;2;SORTIE;POSTE 09;RO/RO;CAP CAMARAT;3;20130429;PANAMA
507;CAP BOUAK 2;00:20:00;10;4;Avril;2013;952;2;SORTIE;POSTE 13;PORTE CONTENEURS;CONDOK II;1;20130461;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;01:00:00;10;4;Avril;2013;953;1;ENTREE;POSTE 13;CARGO;RECEP KURU;2;20130442;TURQUIE
503;CHELIFF 6;00:49:44;10;4;Avril;2013;954;1;ENTREE;POSTE 09;RO/RO;GAZALLE;1;20130476;PANAMA
507;CAP BOUAK 2;00:49:44;10;4;Avril;2013;954;1;ENTREE;POSTE 09;RO/RO;GAZALLE;1;20130476;PANAMA
507;CAP BOUAK 2;00:39:59;10;4;Avril;2013;955;4;MOUVEMENT QUAI/RADE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;01:05:00;10;4;Avril;2013;956;1;ENTREE;POSTE 26;GAZIER;BAROUDA;2;20130467;ALGERIE
506;CAP SIGLI;01:05:00;10;4;Avril;2013;956;1;ENTREE;POSTE 26;GAZIER;BAROUDA;2;20130467;ALGERIE
507;CAP BOUAK 2;00:40:00;10;4;Avril;2013;957;2;SORTIE;POSTE 11;CARGO;CDRY BROWN;4;20130413;ITALIE
505;CAP CARBON;00:45:07;10;4;Avril;2013;958;2;SORTIE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
506;CAP SIGLI;00:45:07;10;4;Avril;2013;958;2;SORTIE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
507;CAP BOUAK 2;00:45:07;10;4;Avril;2013;958;2;SORTIE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
505;CAP CARBON;01:09:41;10;4;Avril;2013;959;2;SORTIE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
506;CAP SIGLI;01:09:41;10;4;Avril;2013;959;2;SORTIE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
507;CAP BOUAK 2;01:09:41;10;4;Avril;2013;959;2;SORTIE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
507;CAP BOUAK 2;00:44:41;10;4;Avril;2013;960;1;ENTREE;POSTE 24;HUILIER;TAMGOUT;2;20130418;ALGERIE
506;CAP SIGLI;00:55:00;10;4;Avril;2013;961;1;ENTREE;POSTE 23;HUILIER;FETEKOZ;2;20130438;TURQUIE
505;CAP CARBON;00:45:07;11;4;Avril;2013;962;2;SORTIE;POSTE 09;RO/RO;GAZALLE;1;20130476;PANAMA
507;CAP BOUAK 2;00:45:07;11;4;Avril;2013;962;2;SORTIE;POSTE 09;RO/RO;GAZALLE;1;20130476;PANAMA
506;CAP SIGLI;00:30:07;11;4;Avril;2013;963;2;SORTIE;POSTE 19;CARGO;PALOVIT;3;20130428;PANAMA
507;CAP BOUAK 2;00:50:13;11;4;Avril;2013;964;5;MOUVEMENT RADE/QUAI;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;00:54:47;11;4;Avril;2013;965;1;ENTREE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
506;CAP SIGLI;00:54:47;11;4;Avril;2013;965;1;ENTREE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
507;CAP BOUAK 2;00:54:47;11;4;Avril;2013;965;1;ENTREE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
507;CAP BOUAK 2;00:40:19;11;4;Avril;2013;966;2;SORTIE;POSTE 18;CARGO;SEA  PROSPECT;4;20130402;CHYPRE
505;CAP CARBON;00:54:59;11;4;Avril;2013;967;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130475;ILES MARSHALL
506;CAP SIGLI;00:54:59;11;4;Avril;2013;967;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130475;ILES MARSHALL
505;CAP CARBON;00:45:00;11;4;Avril;2013;968;4;MOUVEMENT QUAI/RADE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
507;CAP BOUAK 2;00:35:19;11;4;Avril;2013;969;1;ENTREE;POSTE 18;CARGO;OHLAU;4;20130462;ANTIGUA ET BARBUDA
505;CAP CARBON;00:55:01;12;4;Avril;2013;970;2;SORTIE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
506;CAP SIGLI;00:55:01;12;4;Avril;2013;970;2;SORTIE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
507;CAP BOUAK 2;00:55:01;12;4;Avril;2013;970;2;SORTIE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
505;CAP CARBON;00:55:00;12;4;Avril;2013;971;1;ENTREE;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
506;CAP SIGLI;00:55:00;12;4;Avril;2013;971;1;ENTREE;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
505;CAP CARBON;00:55:00;12;4;Avril;2013;972;1;ENTREE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
506;CAP SIGLI;00:55:00;12;4;Avril;2013;972;1;ENTREE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
507;CAP BOUAK 2;00:55:00;12;4;Avril;2013;972;1;ENTREE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
505;CAP CARBON;00:50:07;12;4;Avril;2013;973;2;SORTIE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
506;CAP SIGLI;00:50:07;12;4;Avril;2013;973;2;SORTIE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
507;CAP BOUAK 2;00:50:07;12;4;Avril;2013;973;2;SORTIE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
507;CAP BOUAK 2;00:50:00;12;4;Avril;2013;977;2;SORTIE;POSTE 24;HUILIER;TAMGOUT;2;20130418;ALGERIE
505;CAP CARBON;00:50:16;12;4;Avril;2013;978;1;ENTREE;POSTE 21;CEREALIER;K&A SP;8;20130469;PANAMA
506;CAP SIGLI;00:50:16;12;4;Avril;2013;978;1;ENTREE;POSTE 21;CEREALIER;K&A SP;8;20130469;PANAMA
507;CAP BOUAK 2;00:50:16;12;4;Avril;2013;978;1;ENTREE;POSTE 21;CEREALIER;K&A SP;8;20130469;PANAMA
507;CAP BOUAK 2;00:45:00;12;4;Avril;2013;979;2;SORTIE;POSTE 23;HUILIER;FETEKOZ;2;20130438;TURQUIE
505;CAP CARBON;01:19:48;12;4;Avril;2013;980;1;ENTREE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
506;CAP SIGLI;01:19:48;12;4;Avril;2013;980;1;ENTREE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
507;CAP BOUAK 2;01:19:48;12;4;Avril;2013;980;1;ENTREE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
507;CAP BOUAK 2;00:20:00;12;4;Avril;2013;981;2;SORTIE;POSTE 26;CARGO;PADNA;4;20130440;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:30:07;12;4;Avril;2013;982;2;SORTIE;POSTE 26;GAZIER;BAROUDA;2;20130467;ALGERIE
506;CAP SIGLI;00:30:07;12;4;Avril;2013;982;2;SORTIE;POSTE 26;GAZIER;BAROUDA;2;20130467;ALGERIE
507;CAP BOUAK 2;00:25:07;12;4;Avril;2013;983;1;ENTREE;POSTE 12;CARGO;LAIDA;3;20130443;ESPAGNE
505;CAP CARBON;00:35:00;12;4;Avril;2013;984;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130475;ILES MARSHALL
506;CAP SIGLI;00:35:00;12;4;Avril;2013;984;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130475;ILES MARSHALL
505;CAP CARBON;00:25:12;12;4;Avril;2013;985;2;SORTIE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
506;CAP SIGLI;00:25:12;12;4;Avril;2013;985;2;SORTIE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
507;CAP BOUAK 2;00:25:12;12;4;Avril;2013;985;2;SORTIE;POSTE 17;RO/RO;VAAGEN;0;20130482;BELIZE
507;CAP BOUAK 2;00:50:12;12;4;Avril;2013;986;1;ENTREE;RADE;CARGO;PEARL VITA;7;20130460;ANTIGUA ET BARBUDA
505;CAP CARBON;01:00:00;12;4;Avril;2013;987;1;ENTREE;POSTE 17;RO/RO;ROBUR;1;20130478;ITALIE
506;CAP SIGLI;01:00:00;12;4;Avril;2013;987;1;ENTREE;POSTE 17;RO/RO;ROBUR;1;20130478;ITALIE
507;CAP BOUAK 2;00:20:00;12;4;Avril;2013;988;2;SORTIE;POSTE 13;CARGO;RECEP KURU;2;20130442;TURQUIE
505;CAP CARBON;00:55:00;13;4;Avril;2013;989;2;SORTIE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
506;CAP SIGLI;00:55:00;13;4;Avril;2013;989;2;SORTIE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
507;CAP BOUAK 2;00:55:00;13;4;Avril;2013;989;2;SORTIE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
507;CAP BOUAK 2;00:50:00;13;4;Avril;2013;990;1;ENTREE;POSTE 14;CARGO;GULF STREAM;0;20130473;ST KITTS & NEVIS
505;CAP CARBON;03:00:20;13;4;Avril;2013;991;1;ENTREE;SPM;PETROLIER;PHAETHON;1;20130489;ILES MARSHALL
506;CAP SIGLI;03:00:20;13;4;Avril;2013;991;1;ENTREE;SPM;PETROLIER;PHAETHON;1;20130489;ILES MARSHALL
503;CHELIFF 6;00:50:12;13;4;Avril;2013;992;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
505;CAP CARBON;00:50:12;13;4;Avril;2013;992;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
507;CAP BOUAK 2;00:50:12;13;4;Avril;2013;992;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20130398;LIBERIA
507;CAP BOUAK 2;00:20:00;13;4;Avril;2013;993;2;SORTIE;POSTE 14;CARGO;GULF STREAM;0;20130473;ST KITTS & NEVIS
503;CHELIFF 6;00:35:00;13;4;Avril;2013;994;1;ENTREE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
505;CAP CARBON;00:35:00;13;4;Avril;2013;994;1;ENTREE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:35:00;13;4;Avril;2013;994;1;ENTREE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
503;CHELIFF 6;01:10:07;13;4;Avril;2013;995;1;ENTREE;POSTE 14;CARGO;LITA;6;20130447;LIBERIA
505;CAP CARBON;01:10:07;13;4;Avril;2013;995;1;ENTREE;POSTE 14;CARGO;LITA;6;20130447;LIBERIA
507;CAP BOUAK 2;01:10:07;13;4;Avril;2013;995;1;ENTREE;POSTE 14;CARGO;LITA;6;20130447;LIBERIA
503;CHELIFF 6;01:00:00;13;4;Avril;2013;996;2;SORTIE;POSTE 17;RO/RO;ROBUR;1;20130478;ITALIE
505;CAP CARBON;01:00:00;13;4;Avril;2013;996;2;SORTIE;POSTE 17;RO/RO;ROBUR;1;20130478;ITALIE
503;CHELIFF 6;00:55:00;13;4;Avril;2013;997;11;MOUVEMENT;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
505;CAP CARBON;00:55:00;13;4;Avril;2013;997;11;MOUVEMENT;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
503;CHELIFF 6;01:25:00;14;4;Avril;2013;998;1;ENTREE;POSTE 17;CEREALIER;TRANSCENDEN TIME;9;20130421;SINGAPOUR
505;CAP CARBON;01:25:00;14;4;Avril;2013;998;1;ENTREE;POSTE 17;CEREALIER;TRANSCENDEN TIME;9;20130421;SINGAPOUR
507;CAP BOUAK 2;01:25:00;14;4;Avril;2013;998;1;ENTREE;POSTE 17;CEREALIER;TRANSCENDEN TIME;9;20130421;SINGAPOUR
503;CHELIFF 6;00:20:00;14;4;Avril;2013;999;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
505;CAP CARBON;00:20:00;14;4;Avril;2013;999;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
507;CAP BOUAK 2;00:20:00;14;4;Avril;2013;999;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
506;CAP SIGLI;02:15:00;13;4;Avril;2013;1000;7;ASSISTANCE SPM;SPM;PETROLIER;PHAETHON;1;20130489;ILES MARSHALL
506;CAP SIGLI;00:15:00;14;4;Avril;2013;1001;2;SORTIE;SPM;PETROLIER;PHAETHON;1;20130489;ILES MARSHALL
507;CAP BOUAK 2;01:05:00;14;4;Avril;2013;1002;5;MOUVEMENT RADE/QUAI;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;00:45:00;14;4;Avril;2013;1003;2;SORTIE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
506;CAP SIGLI;00:45:00;14;4;Avril;2013;1003;2;SORTIE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
507;CAP BOUAK 2;00:45:00;14;4;Avril;2013;1003;2;SORTIE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
505;CAP CARBON;01:25:00;14;4;Avril;2013;1004;1;ENTREE;POSTE 15;CEREALIER;IONIC HALO;8;20130468;ILES MARSHALL
506;CAP SIGLI;01:25:00;14;4;Avril;2013;1004;1;ENTREE;POSTE 15;CEREALIER;IONIC HALO;8;20130468;ILES MARSHALL
507;CAP BOUAK 2;01:25:00;14;4;Avril;2013;1004;1;ENTREE;POSTE 15;CEREALIER;IONIC HALO;8;20130468;ILES MARSHALL
505;CAP CARBON;00:30:00;14;4;Avril;2013;1005;2;SORTIE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
506;CAP SIGLI;00:30:00;14;4;Avril;2013;1005;2;SORTIE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
507;CAP BOUAK 2;00:30:00;14;4;Avril;2013;1005;2;SORTIE;POSTE 11;CARGO;KARSOY;3;20130384;TURQUIE
505;CAP CARBON;00:35:20;14;4;Avril;2013;1006;1;ENTREE;POSTE 11;CARGO;ALIDA S;3;20130449;ITALIE
506;CAP SIGLI;00:35:20;14;4;Avril;2013;1006;1;ENTREE;POSTE 11;CARGO;ALIDA S;3;20130449;ITALIE
507;CAP BOUAK 2;01:05:07;14;4;Avril;2013;1007;1;ENTREE;POSTE 09;RO/RO;CARIBANA EXPRESS;2;20130480;PANAMA
505;CAP CARBON;00:50:00;15;4;Avril;2013;1008;2;SORTIE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:50:00;15;4;Avril;2013;1008;2;SORTIE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:50:00;15;4;Avril;2013;1008;2;SORTIE;POSTE 22;PORTE CONTENEURS;MARGUERITE;2;20130405;ANTIGUA ET BARBUDA
505;CAP CARBON;01:10:13;15;4;Avril;2013;1009;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
506;CAP SIGLI;01:10:13;15;4;Avril;2013;1009;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
507;CAP BOUAK 2;01:10:13;15;4;Avril;2013;1009;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
507;CAP BOUAK 2;00:25:00;15;4;Avril;2013;1010;4;MOUVEMENT QUAI/RADE;RADE;CARGO;PEARL VITA;7;20130460;ANTIGUA ET BARBUDA
505;CAP CARBON;00:45:00;15;4;Avril;2013;1011;1;ENTREE;POSTE 19;BITUMIER;AIN ZEFT;1;20130486;ALGERIE
506;CAP SIGLI;00:45:00;15;4;Avril;2013;1011;1;ENTREE;POSTE 19;BITUMIER;AIN ZEFT;1;20130486;ALGERIE
507;CAP BOUAK 2;00:35:00;15;4;Avril;2013;1012;2;SORTIE;POSTE 12;CARGO;LAIDA;3;20130443;ESPAGNE
507;CAP BOUAK 2;01:09:59;15;4;Avril;2013;1013;1;ENTREE;POSTE 13;CARGO;AKVILE;3;20130457;LITUANIE
507;CAP BOUAK 2;00:30:00;15;4;Avril;2013;1014;2;SORTIE;POSTE 18;CARGO;OHLAU;4;20130462;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:35:00;15;4;Avril;2013;1015;5;MOUVEMENT RADE/QUAI;RADE;CARGO;PEARL VITA;7;20130460;ANTIGUA ET BARBUDA
505;CAP CARBON;00:50:00;15;4;Avril;2013;1016;2;SORTIE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
506;CAP SIGLI;00:50:00;15;4;Avril;2013;1016;2;SORTIE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
507;CAP BOUAK 2;00:50:00;15;4;Avril;2013;1016;2;SORTIE;POSTE 24;CARGO;DESERT MOON;3;20130404;ILES MARSHALL
505;CAP CARBON;00:59:47;15;4;Avril;2013;1017;1;ENTREE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
506;CAP SIGLI;00:59:47;15;4;Avril;2013;1017;1;ENTREE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
507;CAP BOUAK 2;00:59:47;15;4;Avril;2013;1017;1;ENTREE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
507;CAP BOUAK 2;00:20:00;15;4;Avril;2013;1018;2;SORTIE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;00:40:00;15;4;Avril;2013;1019;1;ENTREE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
506;CAP SIGLI;00:40:00;15;4;Avril;2013;1019;1;ENTREE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
507;CAP BOUAK 2;00:40:00;15;4;Avril;2013;1019;1;ENTREE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
505;CAP CARBON;00:54:47;16;4;Avril;2013;1020;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20130501;ITALIE
506;CAP SIGLI;00:54:47;16;4;Avril;2013;1020;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20130501;ITALIE
507;CAP BOUAK 2;00:54:47;16;4;Avril;2013;1020;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20130501;ITALIE
505;CAP CARBON;00:35:13;16;4;Avril;2013;1021;2;SORTIE;POSTE 19;BITUMIER;AIN ZEFT;1;20130486;ALGERIE
506;CAP SIGLI;00:35:13;16;4;Avril;2013;1021;2;SORTIE;POSTE 19;BITUMIER;AIN ZEFT;1;20130486;ALGERIE
505;CAP CARBON;00:35:00;16;4;Avril;2013;1022;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130498;ILES MARSHALL
506;CAP SIGLI;00:35:00;16;4;Avril;2013;1022;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130498;ILES MARSHALL
505;CAP CARBON;00:35:00;16;4;Avril;2013;1023;2;SORTIE;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
506;CAP SIGLI;00:35:00;16;4;Avril;2013;1023;2;SORTIE;POSTE 17;CARGO;FGM EXPRESS;4;20130453;PANAMA
507;CAP BOUAK 2;00:50:00;16;4;Avril;2013;1024;1;ENTREE;POSTE 12;CARGO;FLINTERLINGE;1;20130477;PAYS-BAS
507;CAP BOUAK 2;00:35:07;16;4;Avril;2013;1025;2;SORTIE;POSTE 09;RO/RO;CARIBANA EXPRESS;2;20130480;PANAMA
505;CAP CARBON;00:55:20;17;4;Avril;2013;1026;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
506;CAP SIGLI;00:55:20;17;4;Avril;2013;1026;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
507;CAP BOUAK 2;00:55:20;17;4;Avril;2013;1026;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC NITA;2;20130416;ILES MARSHALL
505;CAP CARBON;00:35:00;17;4;Avril;2013;1028;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130498;ILES MARSHALL
506;CAP SIGLI;00:35:00;17;4;Avril;2013;1028;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130498;ILES MARSHALL
507;CAP BOUAK 2;00:30:12;17;4;Avril;2013;1029;1;ENTREE;POSTE 19;CARGO;LYDIA;5;20130470;ANTIGUA ET BARBUDA
505;CAP CARBON;00:20:20;17;4;Avril;2013;1030;2;SORTIE;POSTE 11;CARGO;ALIDA S;3;20130449;ITALIE
506;CAP SIGLI;00:20:20;17;4;Avril;2013;1030;2;SORTIE;POSTE 11;CARGO;ALIDA S;3;20130449;ITALIE
507;CAP BOUAK 2;00:40:13;17;4;Avril;2013;1031;1;ENTREE;POSTE 11;CARGO;TRI BAY;3;20130484;PANAMA
505;CAP CARBON;00:14:40;17;4;Avril;2013;1032;2;SORTIE;POSTE 12;CARGO;FLINTERLINGE;1;20130477;PAYS-BAS
507;CAP BOUAK 2;00:34:48;17;4;Avril;2013;1033;1;ENTREE;POSTE 12;CARGO;LAUDIO;1;20130483;ESPAGNE
505;CAP CARBON;01:10:07;17;4;Avril;2013;1034;1;ENTREE;RADE;RO/RO;CAP CAMARAT;2;20130493;PANAMA
506;CAP SIGLI;01:10:07;17;4;Avril;2013;1034;1;ENTREE;RADE;RO/RO;CAP CAMARAT;2;20130493;PANAMA
505;CAP CARBON;00:49:41;18;4;Avril;2013;1036;1;ENTREE;POSTE 23;PORTE CONTENEURS;ALEMANIA;1;20130417;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:49:41;18;4;Avril;2013;1036;1;ENTREE;POSTE 23;PORTE CONTENEURS;ALEMANIA;1;20130417;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:49:41;18;4;Avril;2013;1036;1;ENTREE;POSTE 23;PORTE CONTENEURS;ALEMANIA;1;20130417;ANTIGUA ET BARBUDA
505;CAP CARBON;00:55:00;18;4;Avril;2013;1037;2;SORTIE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
506;CAP SIGLI;00:55:00;18;4;Avril;2013;1037;2;SORTIE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
507;CAP BOUAK 2;00:55:00;18;4;Avril;2013;1037;2;SORTIE;POSTE 26;HUILIER;FAIRCHEM  SILVER;3;20130485;ILES MARSHALL
505;CAP CARBON;00:50:01;18;4;Avril;2013;1038;1;ENTREE;POSTE 26;HUILIER;BEIHAI PARK;3;20130488;LIBERIA
506;CAP SIGLI;00:50:01;18;4;Avril;2013;1038;1;ENTREE;POSTE 26;HUILIER;BEIHAI PARK;3;20130488;LIBERIA
507;CAP BOUAK 2;00:50:01;18;4;Avril;2013;1038;1;ENTREE;POSTE 26;HUILIER;BEIHAI PARK;3;20130488;LIBERIA
505;CAP CARBON;02:20:00;18;4;Avril;2013;1039;1;ENTREE;SPM;PETROLIER;SEA PRINCE;1;20130513;GRECE
506;CAP SIGLI;02:20:00;18;4;Avril;2013;1039;1;ENTREE;SPM;PETROLIER;SEA PRINCE;1;20130513;GRECE
507;CAP BOUAK 2;00:40:00;18;4;Avril;2013;1040;2;SORTIE;POSTE 13;CARGO;AKVILE;3;20130457;LITUANIE
503;CHELIFF 6;00:49:40;18;4;Avril;2013;1041;2;SORTIE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
506;CAP SIGLI;00:49:40;18;4;Avril;2013;1041;2;SORTIE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
507;CAP BOUAK 2;00:49:40;18;4;Avril;2013;1041;2;SORTIE;POSTE 24;CEREALIER;LOCH  LOMOND;3;20130431;PANAMA
507;CAP BOUAK 2;01:04:40;18;4;Avril;2013;1042;11;MOUVEMENT;RADE;CARGO;PEARL VITA;7;20130460;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:50:00;18;4;Avril;2013;1043;1;ENTREE;POSTE 18;CARGO;ARISTOKLIS K;5;20130487;CHYPRE
507;CAP BOUAK 2;00:50:00;18;4;Avril;2013;1043;1;ENTREE;POSTE 18;CARGO;ARISTOKLIS K;5;20130487;CHYPRE
507;CAP BOUAK 2;01:09:48;18;4;Avril;2013;1044;1;ENTREE;POSTE 22;CARGO;WADDENS;1;20130519;LETTONIE
507;CAP BOUAK 2;00:19:53;18;4;Avril;2013;1045;2;SORTIE;POSTE 12;CARGO;LAUDIO;1;20130483;ESPAGNE
503;CHELIFF 6;00:55:00;19;4;Avril;2013;1046;4;MOUVEMENT QUAI/RADE;RADE;RO/RO;CAP CAMARAT;2;20130493;PANAMA
